,userName,title,rating,review,date,developerResponse,isEdited
137,deddisenior,Federica Macrì,5,"Grazie per dedicare del tempo anche ai bambini, Loiuis di 5 anni si è divertito tanto, non vede l’ora di imparare altre cose.",2020-11-25 15:31:42,"{'id': 19510631, 'body': 'Ciao, grazie per il tuo bel commento. Siamo felici che anche i bimbi possano trarre beneficio da Buddyfit, per noi è molto importante! ', 'modified': '2020-12-03T08:38:26Z'}",False
138,AlexBoooo,Ottimo servizio,5,"L’applicazione offre un ottimo servizio ed i trainer son sicuramente validi. Offro giusto qualche spunto di miglioramento:
- Estendere il replay ad una settimana 
- Integrazione con l’app salute
- Possibilità di mixare una base musicale 

In particolare un replay esteso sarebbe veramente utile.",2021-01-27 20:52:22,"{'id': 20781094, 'body': 'Ciao Alex, grazie di cuore per il tuo bel commento. Riferirò sicuramente i tuoi suggerimenti internamente :) Buon allenamento :) ', 'modified': '2021-02-01T11:43:43Z'}",False
139,Anna06256527832,Ottima app per allenarsi da casa,5,"Allenamenti live ogni giorno e in replica il giorno dopo...
Sarebbe bello se la replica durasse qualche giorno in più per poter fare il mio allenamento preferito quando ho tempo di farlo... 
grazie 💪💪💪",2021-04-06 13:41:53,"{'id': 22152550, 'body': 'Ciao Anna, grazie :) Girerò sicuramente il tuo suggerimento internamente :)', 'modified': '2021-04-09T15:44:11Z'}",False
140,iMattolo,Bella idea!,4,"Davvero una bella idea, il prezzo è molto competitivo, i contenuti sono adatti a tutti e l’app è facile da usare.

L’unica pecca è lo streaming con Airplay su Smart TV Samsung  che purtroppo non funziona molto bene. Attendo l’app dedicata!",2021-04-08 08:23:01,"{'id': 22148773, 'body': 'Ciao! Grazie per la recensione! L’app per Smart tv Samsung arriverà a breve ;) ', 'modified': '2021-04-09T12:18:33Z'}",False
141,vhgoke,La svolta!,4,Dopo un anno ho ricominciato grazie a quest app ad allenarmi e dal nulla mi alleno 6 o 7 giorni su 7!! Però con l'ultimo aggiornamento sono sparite le foto dei progressi di questi mesi!! Perché??,2021-04-02 09:39:22,"{'id': 22152799, 'body': 'Ciao, grazie per la tua bella recensione :) Per quanto riguarda le foto, abbiamo rimosso quella funzione :) ', 'modified': '2021-04-09T16:01:44Z'}",False
142,_sarabetti,Buddyfit,5,"Mi sto allenando con Buddyfit ormai da un mese e mi sto trovando benissimo, è tutto super organizzato e i trainer sono simpaticissimi e disponibili , lo consiglio!😘",2021-03-11 11:42:49,"{'id': 21617383, 'body': 'Grazie Sara! :) Siamo felici che tu ti stia trovando bene con Buddyfit :) Buon workout!', 'modified': '2021-03-12T16:28:26Z'}",False
143,3456821xxx,una sola...,1,"premesso che ho installato l’ app e non so come mi sono trovata abbonata per 6 mesi senza aver dato l’ ok... vista la fregatura ho provato a usarla ma a parte il vincolo dell orario stabilito, trovo scomodissimo che dall’ app non riesca a proiettare sullo schermo tv come faccio per es x tutti gli allenamenti presi da youtube. Scomodissimo seguire le lezioni dallo schermo del cellulare.. andrebbe almeno resa compatibile con chromecast...",2021-02-23 18:15:29,"{'id': 21290185, 'body': ""Ciao! Ci dispiace che tu abbia avuto problemi. Noi non possiamo far abbonare i nostri utenti senza esplicito consenso in app quindi pensiamo ci sia stato un disguido.\n\nContattaci mandandoci una mail a support@buddyfit.club e ti aiuteremo a risolvere il tuo problema.\n\nInoltre, puoi seguire le lezioni non solo in live ma anche registrate tramite la funzione replay che trovi all'interno dell'app. Puoi anche proiettare le live o i replay su chromecast tramite il bottone apposito che ti comparirà in alto, proprio come Youtube :)\nRicorda che per poter proiettare su Chromecast devi essere collegata alla stessa rete a cui è collegato il tuo Chromecast."", 'modified': '2021-02-25T12:41:34Z'}",False
144,Ecila21388,Fitness app super!,5,App fantastica per allenarsi a corpo libero! Non devo uscire di casa e risparmio moltissimo tempo!,2019-11-19 21:58:00,"{'id': 12323412, 'body': 'Ti ringraziamo per la recensione. Continua ad usare Buddyfit con i suoi esercizi a corpo libero e vedrai che raggiungerai il tuo obiettivo! Buon workout!', 'modified': '2019-12-10T18:16:11Z'}",False
145,paolita_reev,Animal flow for conditioning,5,Un ottimo modo per i flowisti per esercitare la tecnica e acquisire forza e rapidità e un modo geniale per chi viene dal fitness per avvicinarsi all’anomalia flow! Gabriele super coach!,2021-04-29 14:32:51,"{'id': 22920871, 'body': 'Grazie mille Paolita del tuo feedback, siamo contenti di sapere che le classi dei nostri trainer siano apprezzate! Scegliamo i migliori trainer per voi :)', 'modified': '2021-05-20T16:11:26Z'}",False
146,aauroraaz,Topp,5,"Bellissima app, la consiglio vivamente!
Ci sono un sacco di tipologie di lezione adatte ad ogni esigenza e disponibili ad ogni orario😍. 
Io la utilizzo da ottobre e mi sto trovando da Dio!!",2021-03-11 18:04:58,"{'id': 21738613, 'body': ""Ciao Aurora :) sei con noi dall'inizio e siamo felici che ti stia trovando bene! \nContinua così!"", 'modified': '2021-03-18T16:47:05Z'}",False
147,miaterquellosi,Boh,1,"Ogni settimana parte un aggiornamento che cancella la mia scheda 
Devo sentire il mio trainer che deve ricaricarmela sull’app (servizio che pago), ma, ovviamente, lui ha del lavoro da sbrigare e non può essere a mia completa disposizione 
Spesso e volentieri non riesco a caricare il peso sollevato 
Le note del trainer spesso non vengono caricate 
La connessione salta sempre (mai problemi con nessun altra app)
Insomma, era meglio prima dell’avvento di diletta e zlatan, forse si sono un po’ montati la testa 
Chi la gestiva prima era sicuramente più preparato!!",2020-10-07 08:11:24,"{'id': 18447028, 'body': ""Grazie per averci scritto. Siamo dispiaciuti nell'apprendere che il nostro servizio non abbia soddisfatto le tue aspettative.\nTi ringraziamo perchè ogni feedback è sempre molto prezioso e il nostro team si sta già impegnando per migliorare la situazione."", 'modified': '2020-10-13T08:59:18Z'}",False
148,isabella72838,Allenarsi a casa,5,"App ideale per allenarsi tutti i giorni comodamente da casa, a qualsiasi ora e scoprendo nuove discipline. Sarebbe molto utile, se quando si prenota una classe, questa si aggiungesse sul calendario del telefono!",2021-07-09 08:40:51,"{'id': 23948774, 'body': 'Grazie mille della tua super recensione Isabella!! Grazie anche del consiglio 💪🏻 Teniamo conto per migliorie future ', 'modified': '2021-07-15T15:16:18Z'}",False
149,Font.lin,Solo cellulare,4,App ottima! Vorrei solo capire se si può scaricare l’app sulla tv oppure utilizzando il chromecast.. vederlo sulla Tv sarebbe tutta un’altra storia!,2020-10-25 08:46:42,"{'id': 19186824, 'body': 'Ciao, grazie per la tua recensione e per il tuo bel feedback! Al momento è possibile vedere Buddyfit sulla smart tv solo attraverso il pc con il cavo HDMI, ma il nostro team comunque sta lavorando per rendere possibile la visualizzazione delle live su smart tv anche in altri modi. :) ', 'modified': '2020-11-18T08:55:51Z'}",False
150,Priscygab,Mai più senza!,5,Buddyfit è la svolta! Allenamenti di ogni genere con trainers top per ogni gusto e mood. Impossibile non trovare l’attività giusta in live o in replay. Semplicemente fantastico!,2021-03-27 11:07:30,"{'id': 21994820, 'body': 'Che bello sapere che siamo diventati indispensabili :) :) Buon allenamento e grazie davvero!', 'modified': '2021-04-01T13:34:35Z'}",False
151,sarater91,App ben fatta!,5,"App ben fatta e molto intuitiva.
Le classi proposte sono varie e ben strutturate.
I trainer sono preparati e le loro live non annoiano, e soprattutto c’è la modalità replay !",2021-04-13 16:55:35,"{'id': 22265045, 'body': ""Grazie Sara! :) E' bello averti nellla nostra Community! :)"", 'modified': '2021-04-15T15:11:40Z'}",False
152,Jordan__23,Problemi tecnici però ottima idea,3,"Riscontro numerosi problemi tecnici:
- notifiche 2 ore prima della lezione!
- replay che si disconnette dal Chromecast 
Peccato perché sono molto motivato a riprendere il mio allenamento nonostante la pandemia e non vada in palestra da un anno oramai.",2021-03-31 16:44:06,"{'id': 22152822, 'body': 'Ciao Jordan, ti preghiamo di contattarci al nostro indirizzo di assistenza: support@buddyfit.club sapranno sicuramente aiutarti a risolvere i tuoi problemi :)', 'modified': '2021-04-09T16:04:05Z'}",False
153,chiaea-312,"Bellissima app, trainer molto bravi.",5,Direi che i pochi soldi sono spesi benissimo,2020-11-25 17:46:30,"{'id': 19510646, 'body': 'Ciao, siamo felici di sapere che sei entusiasta della nostra applicazione!', 'modified': '2020-12-03T08:38:49Z'}",False
154,adrianosupertramp,Dovrebbe costare molto di più per quello che offre,5,"Grande selezione di workout, grande personalità e professionalità dei trainer. Comprerò presto l’abbonamento annuo per paura che aumentino i prezzi.",2021-05-07 18:19:29,"{'id': 22921031, 'body': 'Super felici di sentirti entusiasta della nostra realtà :) resta con noi, non ti deluderemo!', 'modified': '2021-05-20T16:23:55Z'}",False
155,nibrani,Non rimangono salvati i carichi degli allenamenti passati,3,Se venisse aggiunta l’opzione di poter salvare i carichi per ogni esercizio così da poterli vedere in futuro sicuramente darei 5 stelle,2020-07-10 15:23:23,"{'id': 16785554, 'body': 'Ciao Nibrani, Poichè noi di Buddyfit ci dedichiamo a migliorare costantemente la nostra App, non è detto che non riusciremo ad aggiungere anche quella opzione. Nel frattempo ti ringraziamo per la tua recensione.', 'modified': '2020-07-21T15:41:13Z'}",False
156,Lara.7,...consigliatissimo!,5,"Allenamento mattutino ottimo, così da avere poi tutta la giornata a disposizione.
Personal precisi nella spiegazione di ogni esercizio, competenti ed efficaci.
Super consigliati!",2021-03-19 08:08:13,"{'id': 21888685, 'body': 'Ma grazie Lara! :) Continua ad allenarti con noi :)', 'modified': '2021-03-26T16:02:27Z'}",False
157,martina_camp98,SODDISFATTA!,5,Allenamento molto intenso e specifico per le “zone critiche”! Era la mia prima Live e non vedo l’ora di fare la prossima! 🔥🔥,2020-11-27 19:05:51,"{'id': 19510674, 'body': 'Ciao Martina, grazie per la tua bella recensione e benvenuta in Buddyfit! :)', 'modified': '2020-12-03T08:39:32Z'}",False
158,Silviagiu82,Tabata con Luca,5,Davvero una bella esperienza. Una bella sudata sana con esercizi semplici e completi,2020-11-14 16:31:35,"{'id': 19187735, 'body': ""Ciao Silvia, grazie per la tua recensione! Noi di Buddyfit vogliamo rendere il fitness accessibile a chiunque e ovunque, quindi siamo felici che tu l'abbia reputata una bella esperienza, continua ad allenarti con noi e con le nostre 300 classi live che proponiamo ogni settimana :) "", 'modified': '2020-11-18T09:25:24Z'}",False
159,matteo992,La uso tutti i giorni,5,"Ormai la sto usando tutti i giorni! I personal sono competenti, disponibili e danno una carica incredibile",2021-03-26 00:14:59,"{'id': 21994834, 'body': 'Ciao Matteo, grazie, grazie e ancora grazie! Buon allenamento su Buddyfit :)', 'modified': '2021-04-01T13:35:12Z'}",False
160,beat🤗,Buona,4,Bella up ma con problemi di linea comunque divertente e molta scelta per i corsi,2020-11-03 18:06:19,"{'id': 19186964, 'body': ""Ciao, grazie per la tua bella recensione :) Noi di Buddyfit abbiamo l'obiettivo di migliorare la vita delle persone, rendendo il fitness raggiungibile per chiunque e rendendolo anche stimolante, per quello abbiamo una bella varietà di classi live da proporre, alcune più difficoltose e alcune più semplici alla portata di tutti :) "", 'modified': '2020-11-18T09:00:06Z'}",False
161,Lamu.robip,Super super super,5,"È l’app della mia vita🥰io la adoro e non mi stanco mai di usarla!!
Poi da quando hanno inserito anche il replay non mi perdo le lezioni che mi piacciono!",2021-02-11 19:56:57,"{'id': 21058484, 'body': 'Grazie davvero per il commento :) Siamo felici di sapere che Buddyfit sia diventata fondamentale nel tuo stile di vita :) Continua così :)', 'modified': '2021-02-15T09:40:59Z'}",False
162,Jotomlinson,Ottima lezionen,5,"Non facevo movimento da tanto tempo, la lezione è stata ottima perché la coach ha reso disponibili più livelli d’intensità anche per chi è alle prime armi! Torneró a fare questa lezione.",2021-05-13 10:45:20,"{'id': 23005488, 'body': 'Ciao, siamo felici di sapere che ti sei trovata bene durante la lezione con la nostra coach :) Buon allenamento :)', 'modified': '2021-05-25T15:52:59Z'}",False
163,Charlotte88882,Il top!,5,"Non posso più farne a meno!
Gli istruttori sono tutti qualificati e super coinvolgenti! Esercizi massacranti che volano senza che uno se ne possa rendere conto!
Fantastico!!",2021-03-30 20:00:55,"{'id': 21994614, 'body': 'Grazie Charlotte, che bello leggere queste recensioni! :)', 'modified': '2021-04-01T13:26:45Z'}",False
164,Sofiaborgato,Soddisfatta,5,App che trovo semplicissima da usare e che soprattutto porta risultati!,2021-01-20 11:40:31,"{'id': 20635563, 'body': 'Ciao Sofia, grazie! Cerchiamo di rendere la nostra applicazione il più intuitiva possibile :) e vedrai che risultati nel corso del tempo! :) ', 'modified': '2021-01-25T15:11:44Z'}",False
165,ChiarettaIG90,Motivante,5,"È un app molto stimolante essendoci tante classi diverse è sempre live, ovvero non fai cose ripetitive come nelle altre app! La varietà ti tiene motivata e curiosa nel continuare ad allenarti.",2021-05-13 21:11:40,"{'id': 23005509, 'body': 'Ciao, grazie per la tua bella recensione :) Continua ad allenarti con noi :)', 'modified': '2021-05-25T15:53:54Z'}",False
166,Principe Cesare,Casa mia è una palestra!,5,"Con tutte le lezioni ormai la mia sala da pranzo è la palestra più accogliente del mondo! 
Il top per chi ama tenersi in forma!",2021-03-11 11:43:27,"{'id': 21617367, 'body': ""Ciao Cesare, siamo felici di leggere questo commento e di garantirti l'allenamento comodamente nella tua sala da pranzo :) "", 'modified': '2021-03-12T16:27:25Z'}",False
167,Nana' 1983,Fantastica!,5,"Scaricata da un giorno..
Mi sembra di avere la palestra in casa con il personal trainer incorporato! È fantastica..
Lezioni di ogni tipo e della durata di tempo che hai a disposizione..live e non..
Ma perché non c’ho pensato prima???",2021-05-26 14:42:44,"{'id': 23071063, 'body': 'ahhaha grazie mille! Lavoriamo duro per questo, per la vostra soddisfazione 😁', 'modified': '2021-05-28T16:06:53Z'}",False
168,valedelve,Una parola:pazzesca!!!,5,Mi sono iscritta ieri ed oggi ho fatto il mio secondo allenamento.... avete creato un’app strepitosa!!! Grazieeeeee,2020-07-10 18:20:16,"{'id': 16785596, 'body': 'Ciao Valedelve, grazie per la tua recensione. Siamo felici di sentire come hai definito la nostra App, ne siamo molto orgogliosi!', 'modified': '2020-07-21T15:42:57Z'}",False
169,albertocapra,Buddyfit,5,"Piattaforma completa. Gli istruttori sono tutti altamente specializzati e, da non sottovalutare, simpaticissimi. 
Bravi",2021-02-05 19:44:11,"{'id': 20923323, 'body': 'Ciao Alberto, grazie per la tua bella recensione :) Siamo felici di sapere che apprezzi i nostri fantastici trainer :) ', 'modified': '2021-02-08T09:52:37Z'}",False
170,Robertinho69,Manca la versione per Apple TV,3,Considero la mancanza per Apple TV molto grave. Non una Smart tv compatibile e quindi non potendo sfruttare appieno le funzionalità offerte attenderò il rilascio. Buon lavoro,2021-03-02 19:56:18,,False
171,instanew11!,App super motivante,5,"Ho fatto le 2 settimane di prova e mi sono innamorata!!! Non pensavo di riuscire ad essere costante con un allenamento online, invece sono sempre spronata ad allenarmi. 
Toppp super consigliata!!!",2021-04-25 15:23:22,"{'id': 22490907, 'body': 'Grazie infinite :)', 'modified': '2021-04-27T16:19:29Z'}",False
172,roma brit roma,Peccato non salvare le live,3,App perfetta eccetto rari problemi di connessione. Sarebbe top se le live venissero salvate e uno potrebbe visualizzare in qualsiasi momento il corso che preferisce,2021-01-12 18:57:40,"{'id': 20504885, 'body': ""Ciao, grazie per la tua bella recensione! :) Ti comunico che da qualche giorno abbiamo introdotto la funzione replay, che permette di visualizzare le live nelle 24 ore successive alla diretta, in modo da permettere agli utenti di partecipare alle classi nell'orario che preferiscono :) "", 'modified': '2021-01-19T13:46:06Z'}",False
173,Carl.otta,Super app fitness,5,"Sono piacevolmente sorpresa da questa applicazione, live di bravissimi Trainer.
Complimenti a tutti",2021-01-20 12:51:49,"{'id': 20635741, 'body': 'Ciao Carlotta, grazie davvero per la tua recensione e per i tuoi complimenti! :) ', 'modified': '2021-01-25T15:18:08Z'}",False
174,Silviadb80,Molto brava,5,"Complimenti sei molto brava !! 👏👏👏👏👏devo dire che mi è piaciuto molto il tipo di allenamento!! Grazie alla
Prossima",2020-11-06 16:48:57,"{'id': 19187001, 'body': 'Ciao Silvia, buon proseguimento con gli allenamenti di Buddyfit! ', 'modified': '2020-11-18T09:01:14Z'}",False
175,_aelis1_,Bell’esperienza,5,"Molto professionale e incoraggiante, bravi ragazzi che tengono a quello che fanno! Molto bello!",2020-11-16 12:44:36,"{'id': 19187934, 'body': 'Ciao, noi di Buddyfit teniamo molto al nostro progetto, quindi siamo felici quando vediamo i riscontri del nostro impegno. :) Continua ad allenarti con noi e vedrai che bei risultati! :) ', 'modified': '2020-11-18T09:32:02Z'}",False
176,lisa.moli,La salvezza in questi mesi,5,Trainer competenti e capaci in grado di passarti la giusta carica anche a distanza!,2021-03-18 19:10:44,"{'id': 21888644, 'body': 'Grazie Lisa, siamo felici vi piacciano i nostri trainer :) ', 'modified': '2021-03-26T16:00:23Z'}",False
177,Elaesse,Ottima app,5,"È una app davvero fenomenale, ampia scelta di allenamenti, trainers preparatissimi e molto simpatici, non ne posso più fare a meno!",2021-04-07 16:31:32,"{'id': 22152477, 'body': 'Grazie infinite! :) Siamo felici di essere diventati indispensabili per te :)', 'modified': '2021-04-09T15:41:08Z'}",False
178,alexmele79,Fantastico,5,Con Buddyfit ti alleni alla grande e sudi tantissimo! Coach Gallucci: The best!,2020-11-25 17:53:38,"{'id': 19510658, 'body': 'Ciao Alex, grazie per la tua bella recensione! Continua così! :)', 'modified': '2020-12-03T08:39:08Z'}",False
179,Alepanains,Super energica,5,"Prima lezione in assoluto su buddy fit!
Molto contenta e soddisfatta!!!
Brava Claudia!",2020-11-14 11:03:23,"{'id': 19187713, 'body': 'Ciao, grazie per il tuo bel commento alla lezione della nostra Claudia, siamo felici quando riscontriamo entusiasmo da parte degli utenti :) Continua ad allenarti con Buddyfit, con le oltre 300 classi live che proponiamo ogni settimana :) ', 'modified': '2020-11-18T09:24:09Z'}",False
180,MarcoTedeschi1975,Ottima applicazione,4,Ottimo metodo per tenersi in forma in questo periodo buio per il mondo del Fitness. Do so 4 stelle per vedere come si evolverà l’applicazione quando si tornerà alla “normalità”,2021-03-22 12:01:20,"{'id': 21889379, 'body': 'Ciao Marco, grazie per il tuo commento :) A questo punto, a risentirci quando tutto sarà tornato alla normalità, ma nel frattempo buon allenamento :) ', 'modified': '2021-03-26T16:50:59Z'}",False
181,VincenzoDL90,La palestra a casa tua,5,Quello che ci voleva un questo periodo particolare,2020-11-12 12:49:15,"{'id': 19187307, 'body': ""Ciao Vincenzo, grazie per il tuo feedback! Siamo felici di sapere che in un momento storico così delicato, Buddyfit vi possa essere d'aiuto per distrarvi e soprattutto allenarvi al meglio da casa :) "", 'modified': '2020-11-18T09:12:58Z'}",False
182,rbcc99,Ottima app,5,"Mi trovo bene, ci sono delle classi molto divertenti, altre più toste e altre ancora dove ti puoi solo rilassare (yoga/ respirazione& relax) 
Ci sono classi per tutte le età e preparazioni atletiche",2021-08-19 10:15:40,"{'id': 24740220, 'body': ""Grazie mille !! Hai preso a pieno cos'è Buddyfit: varietà, divertimento e sudore 😉 💪🏻 "", 'modified': '2021-08-26T16:22:11Z'}",False
183,martinamor91,Valida app,4,"Ogni giorno diversi allenamenti in base a preferenze di orario e attitudine.
Bello poter interagire con gli istruttori durante l allenamento che tralatro sono bravi e simpatici",2021-03-29 07:10:10,"{'id': 21994639, 'body': 'Ciao Martina, grazie mille per le belle parole :) ', 'modified': '2021-04-01T13:27:40Z'}",False
184,tribasei,Appuntamento imperdibile!,5,"Letizia è fenomenale! Mi ha fatto innamorare dello yoga, non pensavo sarei riuscita a fare certi esercizi ma con Letizia tutto è possibile! 👏🏻👏🏻👏🏻👏🏻",2021-02-21 18:04:25,"{'id': 21238803, 'body': 'Ciao, riferiremo i tuoi complimenti alla nostra trainer Letizia :) Grazie per il bel punteggio!', 'modified': '2021-02-23T12:51:35Z'}",False
185,Pinturicchio 69,Professionisti,5,Personal trainer altamente qualificati. Molto professionali,2021-01-21 18:04:38,"{'id': 20635300, 'body': 'Ciao, grazie per la recensione! I nostri trainer sono stati selezionati accuratamente per permettervi di allenarvi al meglio :) ', 'modified': '2021-01-25T15:03:06Z'}",False
186,Kambridge84,Tommy,5,La miglior fitness app attualmente in commercio,2021-01-08 12:02:42,"{'id': 20504590, 'body': 'Ciao, felici di sapere che sei entusiasta della nostra trainer :) ', 'modified': '2021-01-19T13:34:02Z'}",False
187,Martopina,Super,5,"Tutto funziona alla grande: la grinta, gli orari e allenamenti per ogni tipo di persona. Io lo adoro ♥️",2021-03-11 12:04:04,"{'id': 21617331, 'body': 'Grazieeee! :) Allora continua ad allenarti con noi! ', 'modified': '2021-03-12T16:25:26Z'}",False
188,Giova_26,Allenamento con Riccardo e Marco,5,"Allenamento efficace, mi sono divertito! Da rifare al più presto!! 😁😁😁",2020-11-05 12:50:44,"{'id': 19186988, 'body': 'Ciao, grazie per il tuo bel feedback! Continua così su Buddyfit e vedrai che soddisfazioni! :)', 'modified': '2020-11-18T09:00:43Z'}",False
189,cami.f.7,💪🏼🥰,5,È un app bellissima e i trainer con la quale mi sono allenata sono fantastici. Gli allenamenti sono dinamici e vari.. Anche se non riesco a seguire le dirette ho sempre la possibilità di recuperarle. Grazie,2021-09-11 15:09:37,"{'id': 25180448, 'body': 'Grazie mille per la tua bella recensione Cami!! ❤️', 'modified': '2021-09-18T13:57:28Z'}",False
190,Lullyka,Super,5,"È da poco più di un mese che uso l’app ma ormai non posso più farne a meno. Tra dirette interattive e replay mi alleno 6 giorni su 7!
Davvero super!",2021-07-07 17:17:28,"{'id': 23839562, 'body': 'Siamo Felicissimi di sapere che ti trovi così bene con noi! 😍  Grazie', 'modified': '2021-07-09T10:10:35Z'}",False
191,cicicioccioco,Superlativo !,5,Sembra di essere in palestra!! Rinnoverò di sicuro L abbonamento,2021-01-16 09:18:51,"{'id': 20504951, 'body': 'Grazie :) Il nostro obiettivo era proprio quello di far sentire gli utenti come se fossero davvero in una bella palestra, ma direttamente da casa :) ', 'modified': '2021-01-19T13:47:58Z'}",False
192,Vindalinda,Ottima!!!!,5,"Sto amando questa App! 
Grazie a buddyfit riesco ad essere costante negli allenamenti e soprattutto a differenziarli, scegliendo tra classi diversi con focus differenti 💪",2021-05-26 13:38:53,"{'id': 23071013, 'body': 'Grazie milleeeee !!! ❤️', 'modified': '2021-05-28T16:02:52Z'}",False
193,Dora9123,10,5,"Allenamenti divertenti e mai uguali.. prezzo accessibile a tutti, l’app che aspettavo da tempo, bravi !!",2021-03-07 10:32:21,"{'id': 21617285, 'body': 'Ciao Dora, grazie infinite per i complimenti! Continua ad allenarti con noi e vedrai quante novità! :) ', 'modified': '2021-03-12T16:22:49Z'}",False
194,Tittidesign7,1a lezione,5,Federica è bravissima. Prima leZione e sono molto soddisfatta!,2021-01-05 12:48:26,"{'id': 20265068, 'body': 'Ciao Titti, siamo molto contenti che ti piaccia la nostra trainer :) ', 'modified': '2021-01-08T11:22:46Z'}",False
195,Cecivv,Stretching,5,Lezione utilissima per l’allungamento!,2020-11-18 20:18:42,"{'id': 19187322, 'body': 'Ciao, grazie per la tua recensione e per il tuo interesse in Buddyfit :) Continua ad allenarti con noi!', 'modified': '2020-11-18T09:13:26Z'}",True
196,Elenas12345,Stupenda!,5,"Utilissima e super versatile per qualsiasi tipo di allenamento vogliate fare.
Consigliatissima!",2021-03-11 14:47:58,"{'id': 21738599, 'body': 'Ciao Elena :) grazie mille per la recensione, continua ad allenarti con noi!', 'modified': '2021-03-18T16:46:24Z'}",False
197,unvoloaplanare,Fantastica peccato che,5,Peccato che sono ormai due giorni che non riesco ad aprire l’app sul mio telefono,2021-04-26 19:02:05,"{'id': 22555943, 'body': ""Ciao, ci siamo accorti di un problema relativo ad alcuni dispositivi che impediva la corretta apertura dell'app. Lo abbiamo sistemato e nell'aggiornamento dell'app che uscirà a breve sarà tutto risolto, nel mentre basta aggiornare l'Iphone per risolvere il problema. :)"", 'modified': '2021-04-30T14:55:27Z'}",False
198,elison81,Lezione glutei,5,Bravissima insegnante ottima lezione,2021-01-29 17:07:17,"{'id': 20781050, 'body': 'Grazie per la bella recensione sulla nostra trainer :) ', 'modified': '2021-02-01T11:41:18Z'}",False
199,fitnesslockdown,The best,5,Miglior app per una palestra a casa tua,2020-12-15 10:16:57,"{'id': 20265756, 'body': 'Grazie per la bella recensione :) ', 'modified': '2021-01-08T11:50:26Z'}",False
200,gae.puffo,Ottima applicazione,4,"Ottima applicazione,
Piena di allenamenti diversi e ottimi trainerà.
Per gli sviluppatori:
A quando la possibilità di scegliere la qualità video? Al momento pare sia disponibile solo HD.",2021-05-08 12:30:03,"{'id': 22921044, 'body': 'Grazie mille per le belle parole spese per noi :) Ci stiamo lavorando, stay tuned!', 'modified': '2021-05-20T16:25:10Z'}",False
201,Rafael82,Fantastico,5,App di allenamento fantastica! Tantissime live class anche in funzione replay! Non vi abbandonerò più 🤣,2021-04-17 10:27:58,"{'id': 22422505, 'body': 'Che bello leggere questa recensione :) continua a seguirci!', 'modified': '2021-04-23T13:16:03Z'}",False
202,Camilla Iemulo,Domanda,5,"Buongiorno, è possibile scaricare l’applicazione su più dispositivi accedendo con lo stesso account (ID apple) e mantenendo lo stesso abbonamento?",2021-09-13 09:33:01,"{'id': 25180456, 'body': 'Ciao Camilla! Si certo 😁 Noi intanto ti ringraziamo tantissimo per le 5 stelle ❤️', 'modified': '2021-09-18T13:58:17Z'}",False
203,alexprince88,Top fitness,5,Very good questo nuovo modo di allenarsi! Viva il network!!,2020-12-22 18:46:39,"{'id': 20265102, 'body': 'Grazie per la recensione Alex e buon workout!!', 'modified': '2021-01-08T11:24:02Z'}",False
204,dennisman89,Fantastica,5,Con buddyfit allenarsi è diventato anche divertente!,2020-07-10 12:35:00,"{'id': 16785211, 'body': ""Ciao Dennis, siamo felici della tua recensione, rendere più divertente e piacevole l'allenamento era il nostro obiettivo!"", 'modified': '2020-07-21T15:24:36Z'}",False
205,Molto esigente,Male malissimo,1,"Mia moglie ha completato il periodo di prova di 12 giorni ed ha aderito al piano semestrale, che loro dicono a 39,99 euro. Il problema è che gli sono stati addebitati 44,24 euro e da ottobre (rinnovo che ho già disdetto), avrebbero addebitato euro 49,99. Dire che è un comportamento truffaldino, è sminuire la gravità delle cose. Mi stupisco che Apple non intervenga. State attenti prima di sottoscrivere.",2021-04-21 13:00:07,"{'id': 22422672, 'body': ""Ciao, vi consigliamo di contattarci all'assistenza support@buddyfit.club per potervi aiutare a risolvere il problema!\nCi dispiace che non vi siate trovati bene ma siamo disponibili ad intervenire prontamente qualora ci venga comunicato."", 'modified': '2021-04-23T13:26:36Z'}",False
206,Mary...1993,Buddyfit,5,Mai più senza. In due settimane riesco a fare esercizi a corpo libero per me impensabili. I personal trainer sono preparatissimi. 💪🏻,2021-04-18 09:26:22,"{'id': 22422543, 'body': 'Ciao Mary, grazie per la tua recensione :) Le vostre opinioni sono per noi molto importanti!', 'modified': '2021-04-23T13:18:10Z'}",False
207,Vittorcri86,Audio e video a scatti,2,"Salve, dopo aggiornamento ad iOS 14.2 noto rallentamenti nell’audio/video e perdita di sincronia ( audio video) quando viene scritto in chat. Prego risolvere grazie",2020-11-09 19:06:28,,False
208,Ale77bz,Ottima app ;-),5,"Mi piace, ben strutturata e scelta ampia...mi piacerebbe vedere lezioni di piloxing. Si possono integrare? Grazie",2021-04-18 08:33:02,"{'id': 22422528, 'body': 'Ciao :) e grazie mille per il suggerimento, riferiremo il tuo consiglio internamente!', 'modified': '2021-04-23T13:17:20Z'}",False
209,Qui/quo/qua,Fantastico,5,"Adoro le live e la possibilità di scegliere ogni volta qualcosa di diverso , stimolante , efficace e tutti professionisti bravissimi 😊",2021-05-27 18:10:12,"{'id': 23198278, 'body': 'Grazie mille ❤️ facciamo il nostro meglio sempre!', 'modified': '2021-06-04T12:58:19Z'}",False
